name,terminology,code,term
diabetes_other,SNOMED-CT,816067005,Diabetes hypogonadism deafness intellectual disability syndrome (disorder)
diabetes_other,SNOMED-CT,816177009,Nonproliferative retinopathy of left eye due to diabetes mellitus
diabetes_other,SNOMED-CT,816178004,Nonproliferative retinopathy of right eye due to diabetes mellitus
diabetes_other,SNOMED-CT,816961009,Stable treated proliferative retinopathy of right eye due to diabetes mellitus
diabetes_other,SNOMED-CT,816962002,Stable treated proliferative retinopathy of left eye due to diabetes mellitus (disorder)
diabetes_other,SNOMED-CT,81830002,Mononeuropathy simplex due to diabetes mellitus (disorder)
diabetes_other,SNOMED-CT,822995009,Hyperglycemia due to diabetes mellitus (disorder)
diabetes_type2,SNOMED-CT,82541000119100,Traction detachment of retina due to type 2 diabetes mellitus (disorder)
diabetes_type2,SNOMED-CT,82551000119103,Rubeosis iridis due to type 2 diabetes mellitus (disorder)
diabetes_type1,SNOMED-CT,82571000119107,Traction detachment of retina due to type 1 diabetes mellitus (disorder)
diabetes_type1,SNOMED-CT,82581000119105,Rubeosis iridis due to type 1 diabetes mellitus (disorder)
diabetes_other,SNOMED-CT,82980005,Anemia due to diabetes mellitus
diabetes_type2,SNOMED-CT,84361000119102,Insulin reactive hypoglycemia due to type 2 diabetes mellitus (disorder)
diabetes_type1,SNOMED-CT,84371000119108,Hypoglycemia due to type 1 diabetes mellitus (disorder)
diabetes_other,SNOMED-CT,860712005,Disorder of macula of bilateral eyes due to diabetes mellitus present (situation)
diabetes_other,SNOMED-CT,860721006,Disorder of macula of bilateral eyes due to diabetes mellitus (disorder)
diabetes_other,SNOMED-CT,860798008,Glaucoma due to diabetes mellitus (disorder)
diabetes_other,SNOMED-CT,860883001,Generalized autonomic neuropathy due to diabetes mellitus (disorder)
diabetes_other,SNOMED-CT,860977000,Ulcer of right foot due to diabetes mellitus
diabetes_other,SNOMED-CT,860978005,Ulcer of left foot due to diabetes mellitus
diabetes_other,SNOMED-CT,860979002,Chronic ulcer of right foot due to diabetes mellitus
diabetes_other,SNOMED-CT,860980004,Chronic ulcer of left foot due to diabetes mellitus
diabetes_other,SNOMED-CT,863879002,At low risk of ulcer of right foot due to diabetes mellitus
diabetes_other,SNOMED-CT,863880004,At low risk of ulcer of left foot due to diabetes mellitus
diabetes_other,SNOMED-CT,863881000,At moderate risk of ulcer of left foot due to diabetes mellitus
diabetes_other,SNOMED-CT,863882007,At risk of ulcer of left foot due to diabetes mellitus
diabetes_other,SNOMED-CT,863883002,At increased risk of ulcer of right foot due to diabetes mellitus (finding)
diabetes_other,SNOMED-CT,863884008,At high risk of ulcer of right foot due to diabetes mellitus (finding)
diabetes_other,SNOMED-CT,863885009,At moderate risk of ulcer of right foot due to diabetes mellitus
diabetes_other,SNOMED-CT,863886005,At high risk of ulcer of left foot due to diabetes mellitus
diabetes_other,SNOMED-CT,870420005,Severe nonproliferative retinopathy with venous beading of retina due to diabetes mellitus
diabetes_other,SNOMED-CT,870421009,Cystoid macular edema due to diabetes mellitus
diabetes_type1,SNOMED-CT,870528001,Newly diagnosed type 1 diabetes mellitus
diabetes_other,SNOMED-CT,870529009,Persistent macular edema due to diabetes mellitus
diabetes_other,SNOMED-CT,871778008,Centrally involved macular edema due to diabetes mellitus
diabetes_other,SNOMED-CT,871781003,Non centrally involved macular edema due to diabetes mellitus
diabetes_type2,SNOMED-CT,87441000119104,Ulcer of ankle due to type 2 diabetes mellitus (disorder)
diabetes_type2,SNOMED-CT,87451000119102,Heel AND/OR midfoot ulcer due to type 2 diabetes mellitus (disorder)
diabetes_type2,SNOMED-CT,87461000119100,Ulcer of forefoot due to type 2 diabetes mellitus (disorder)
diabetes_type1,SNOMED-CT,87471000119106,Ulcer of ankle due to type 1 diabetes mellitus (disorder)
diabetes_type1,SNOMED-CT,87481000119109,Heel AND/OR midfoot ulcer due to type 1 diabetes mellitus (disorder)
diabetes_type1,SNOMED-CT,87491000119107,Ulcer of forefoot due to type 1 diabetes mellitus (disorder)
diabetes_type2,SNOMED-CT,87921000119104,Cranial nerve palsy due to type 2 diabetes mellitus (disorder)
diabetes_other,SNOMED-CT,8801005,Secondary diabetes mellitus
diabetes_other,SNOMED-CT,890171006,Ketosis-prone diabetes mellitus (disorder)
diabetes_other,SNOMED-CT,894741000000107,Hypoglycaemic warning absent
diabetes_type1,SNOMED-CT,90721000119101,Chronic kidney disease stage 1 due to type 1 diabetes mellitus (disorder)
diabetes_type1,SNOMED-CT,90731000119103,Chronic kidney disease stage 2 due to type 1 diabetes mellitus (disorder)
diabetes_type1,SNOMED-CT,90741000119107,Chronic kidney disease stage 3 due to type 1 diabetes mellitus (disorder)
diabetes_type1,SNOMED-CT,90751000119109,Chronic kidney disease stage 4 due to type 1 diabetes mellitus (disorder)
diabetes_type1,SNOMED-CT,90761000119106,Chronic kidney disease stage 5 due to type 1 diabetes mellitus (disorder)
diabetes_type1,SNOMED-CT,90771000119100,End stage renal disease on dialysis due to type 1 diabetes mellitus (disorder)
diabetes_type2,SNOMED-CT,90781000119102,Microalbuminuria due to type 2 diabetes mellitus (disorder)
diabetes_type2,SNOMED-CT,90791000119104,End stage renal disease on dialysis due to type 2 diabetes mellitus (disorder)
diabetes_other,SNOMED-CT,91352004,Diabetes mellitus due to structurally abnormal insulin
diabetes_type1,SNOMED-CT,96441000119101,Chronic kidney disease due to type 1 diabetes mellitus (disorder)
diabetes_type2,SNOMED-CT,97331000119101,Macular edema and retinopathy due to type 2 diabetes mellitus (disorder)
diabetes_type2,SNOMED-CT,97341000119105,Proliferative retinopathy with retinal edema due to type 2 diabetes mellitus (disorder)
diabetes_other,SNOMED-CT,974131000000100,Maturity onset diabetes of the young type 5 (disorder)
diabetes_other,SNOMED-CT,974141000000109,Maturity onset diabetes of the young type 5
diabetes_type2,SNOMED-CT,97621000119107,Stasis ulcer due to type 2 diabetes mellitus (disorder)
diabetes_type2,SNOMED-CT,9859006,Acanthosis nigricans due to type 2 diabetes mellitus (disorder)
diabetes_other,SNOMED-CT,99261000000102,Fibrocalculous pancreatic diabetes
diabetes_type1,ICD-10,E10,Insulin-dependent diabetes mellitus
diabetes_type2,ICD-10,E11,Type 2 diabetes mellitus
diabetes_other,ICD-10,E13,Other specified diabetes mellitus
diabetes_other,ICD-10,E14,Unspecified diabetes mellitus
diabetes_other,ICD-10,G590,Diabetic mononeuropathy
diabetes_other,ICD-10,G632,Diabetic polyneuropathy
diabetes_other,ICD-10,H280,Diabetic cataract
diabetes_other,ICD-10,H360,Diabetic retinopathy
diabetes_other,ICD-10,M142,Diabetic arthropathy
diabetes_other,ICD-10,N083,Glomerular disorders in diabetes mellitus
diabetes_type1,ICD-10,O240,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, insulin-dependent"
diabetes_type2,ICD-10,O241,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, non-insulin-dependent"
diabetes_other,ICD-10,O243,"Diabetes mellitus in pregnancy: Pre-existing diabetes mellitus, unspecified"
diabetes_gestational,ICD-10,O244,Diabetes mellitus in pregnancy: Diabetes mellitus arising in pregnancy
diabetes_gestational,ICD-10,O249,"Diabetes mellitus in pregnancy: Diabetes mellitus in pregnancy, unspecified"
diabetes_other,ICD-10,Y423,Insulin and oral hypoglycaemic [antidiabetic] drugs
